|sentence|word|label
7417|290|jedan|O
7418|290|račun|O
7419|290|,|O
7420|290|odgovorila|O
7421|290|negativno|O
7422|290|.|O
7423|290|Otišao|O
7424|290|sam|O
7425|290|u|O
7426|290|drugi|O
7427|290|restoran|B-FOOD
7428|290|na|O
7429|290|večeru|B-FOOD
7430|290|.|O
7431|290|Ostalo|O
7432|290|je|O
7433|290|bilo|O
7434|290|u|O
7435|290|redu|O
7436|290|.|O
7437|291|Veoma|O
7438|291|osrednji|O
7439|291|hotel|O
7440|291|.|O
7441|291|Prvo|O
7442|291|,|O
7443|291|nalazi|O
7444|291|se|O
7445|291|na|O
7446|291|autoputu|B-LOCATION
7447|291|,|O
7448|291|u|O
7449|291|neposrednoj|B-LOCATION
7450|291|blizini|I-LOCATION
7451|291|ni|O
7452|291|prodavnice|O
7453|291|ni|O
7454|291|kafića|O
7455|291|.|O
7456|291|Doručak|B-FOOD
7457|291|nije|O
7458|291|švedski|B-FOOD
7459|291|sto|I-FOOD
7460|291|,|O
7461|291|vrlo|O
7462|291|skroman|O
7463|291|.|O
7464|291|Čak|O
7465|291|sam|O
7466|291|morao|O
7467|291|da|O
7468|291|doplatim|O
7469|291|i|O
7470|291|kafu|B-FOOD
7471|291|.|O
7472|291|Stari|O
7473|291|pohabani|O
7474|291|peškiri|B-FURNITURE
7475|291|.|O
7476|291|Pa|O
7477|291|,|O
7478|291|miris|B-HYGIENE
7479|291|duvana|I-HYGIENE
7480|291|je|O
7481|291|svuda|O
7482|291|.|O
7483|291|Restoran|B-FOOD
7484|291|je|O
7485|291|otvoren|O
7486|291|samo|O
7487|291|uveče|O
7488|291|.|O
